transaction_id,order_id,product_id,customer_id,employee_id,total_sales,quantity,discount
2642,80,100,357,78,289.44,8,0.28
2643,118,98,1879,1,23.52,7,0.24
2644,187,64,193,31,163.6,5,0.02
2645,92,41,1908,58,392.78,6,0.39
2646,60,37,1468,51,260.07,5,0.2
2647,72,24,332,85,32.45,10,0.25
2648,47,34,940,78,68.21,8,0.49
2649,69,26,372,64,47.1,4,0.16
2650,120,77,1360,95,247.03,10,0.02
2651,104,20,1545,52,419.09,10,0.14
2652,3,69,1921,28,145.9,8,0.4
2653,26,3,994,74,369.99,2,0.43
2654,122,66,1475,30,435.01,5,0.19
2655,43,7,1362,73,345.61,10,0.35
2656,159,79,1236,24,208.03,4,0.31
2657,162,90,1891,4,418.53,1,0.45
2658,146,97,665,33,206.56,6,0.07
2659,144,9,1109,58,118.43,9,0.14
2660,67,84,1492,64,48.1,5,0.09
2661,110,33,1590,16,334.1,8,0.1
2662,133,11,1550,75,491.53,10,0.19
2663,168,27,928,59,352.69,10,0.36
2664,156,9,727,79,66.57,3,0.44
2665,195,82,780,29,342.11,3,0.26
2666,1,70,1243,55,412.72,6,0.27
2667,4,37,1751,82,186.34,10,0.16
2668,191,100,787,62,222.96,9,0.46
2669,138,100,447,64,90.82,6,0.06
2670,177,51,1936,90,285.88,3,0.08
2671,56,71,818,67,488.49,8,0.01
2672,70,99,939,77,346.95,5,0.09
2673,142,97,981,66,175.47,9,0.03
2674,67,46,834,84,162.9,7,0.04
2675,118,87,1037,94,429.86,10,0.44
2676,62,3,1169,20,362.64,7,0.09
2677,127,73,46,18,310.24,4,0.13
2678,167,51,1052,58,240.86,8,0.08
2679,193,53,487,90,110.76,6,0.14
2680,1,17,1321,37,326.77,4,0.26
2681,190,22,1629,98,281.36,8,0.04
2682,54,45,1383,88,342.62,4,0.5
2683,132,54,1334,4,345.89,5,0.41
2684,179,84,1095,91,369.53,5,0.17
2685,56,20,1319,54,232.83,10,0.46
2686,9,1,974,81,302.24,1,0.27
2687,7,87,768,24,223.56,3,0.25
2688,70,18,567,69,90.05,10,0.11
2689,137,83,1716,67,166.55,6,0.04
2690,194,19,302,21,43.54,6,0.15
2691,102,81,707,21,53.78,2,0.48
2692,173,47,337,43,109.52,9,0.08
2693,107,71,633,74,120.63,9,0.32
2694,156,69,1801,36,182.16,2,0.33
2695,146,11,358,96,315.3,4,0.02
2696,29,50,1993,46,146.35,9,0.24
2697,22,100,242,18,247.02,5,0.25
2698,37,11,1403,51,317.94,9,0.27
2699,1,47,1276,65,150.7,7,0.34
2700,67,83,1440,28,62.04,9,0.25
2701,198,38,1963,32,81.08,4,0.19
2702,61,77,447,62,130.85,1,0.33
2703,34,70,72,94,300.76,8,0.46
2704,96,89,1544,69,416.86,3,0.03
2705,117,91,1218,32,440.52,5,0.02
2706,125,95,334,72,408.06,8,0.32
2707,41,76,316,84,289.27,4,0.11
2708,155,56,193,59,494.11,3,0.11
2709,120,46,1845,81,341.16,7,0.37
2710,152,49,128,94,44.0,4,0.1
2711,24,72,469,46,227.93,6,0.29
2712,131,60,264,73,75.52,7,0.29
2713,72,66,105,93,125.5,10,0.1
2714,54,60,1829,89,328.32,3,0.18
2715,181,92,555,80,354.01,7,0.47
2716,171,7,1317,93,376.95,3,0.27
2717,152,70,35,28,45.22,2,0.19
2718,184,64,164,49,309.69,1,0.39
2719,124,14,1329,29,43.01,3,0.23
2720,198,40,1647,89,240.72,10,0.41
2721,43,14,1689,68,291.86,10,0.3
2722,102,36,1052,66,111.86,7,0.29
2723,110,17,1572,26,214.92,6,0.24
2724,189,86,1457,44,391.96,2,0.15
2725,81,95,1736,57,386.51,4,0.12
2726,162,44,270,17,382.28,10,0.24
2727,82,8,693,95,305.72,1,0.29
2728,150,41,1620,9,91.74,6,0.27
2729,117,23,1585,68,412.25,2,0.2
2730,15,80,407,86,435.77,4,0.35
2731,129,27,1302,61,339.96,3,0.09
2732,101,41,782,41,419.81,4,0.3
2733,77,15,1825,56,112.91,6,0.45
2734,176,7,1204,65,49.95,3,0.45
2735,5,9,1252,8,75.86,4,0.07
2736,158,34,1408,79,266.18,9,0.13
2737,62,14,1243,72,82.14,9,0.5
2738,101,33,262,24,19.61,5,0.48
2739,4,13,800,53,103.19,2,0.39
2740,106,92,964,7,210.31,4,0.21
2741,37,34,419,88,471.7,5,0.34
2742,137,81,1909,13,289.1,10,0.26
2743,97,28,121,95,70.57,8,0.13
2744,119,87,172,36,271.08,3,0.18
2745,132,49,14,71,203.62,8,0.05
2746,139,59,240,58,221.43,8,0.28
2747,179,18,1161,88,189.26,10,0.36
2748,34,54,1005,20,260.83,10,0.21
2749,186,4,260,69,410.44,5,0.16
2750,117,14,377,66,294.11,10,0.41
2751,66,2,1776,45,466.26,2,0.22
2752,93,7,845,25,160.72,9,0.38
2753,33,56,1624,41,10.35,9,0.35
2754,12,52,900,72,264.29,6,0.27
2755,177,97,80,70,441.19,7,0.35
2756,119,25,8,80,496.35,2,0.01
2757,125,69,135,74,386.7,4,0.29
2758,43,67,1591,75,428.92,7,0.45
2759,47,11,16,97,490.06,4,0.04
2760,67,90,1354,88,219.79,9,0.4
2761,94,7,587,57,114.34,2,0.18
2762,121,81,667,72,19.01,10,0.26
2763,53,70,576,10,355.45,5,0.11
2764,74,8,814,91,128.12,3,0.17
2765,14,38,399,79,292.2,5,0.25
2766,6,5,1516,91,403.85,6,0.32
2767,37,82,26,59,197.93,9,0.08
2768,51,9,1362,90,287.53,5,0.35
2769,100,29,1643,17,196.89,6,0.05
2770,199,33,1619,39,439.37,2,0.07
2771,186,5,1532,36,274.79,10,0.45
2772,40,83,250,33,24.95,7,0.14
2773,183,22,823,86,96.59,5,0.35
2774,160,27,1415,44,286.59,8,0.17
2775,133,86,1837,87,485.52,2,0.35
2776,48,40,1780,58,208.27,8,0.08
2777,11,5,1376,9,467.83,3,0.22
2778,163,17,332,5,408.9,2,0.23
2779,91,27,1471,51,470.33,4,0.26
2780,153,100,1152,83,203.77,4,0.08
2781,182,59,1113,37,84.46,6,0.19
2782,100,86,1394,45,461.84,6,0.23
2783,174,58,495,21,203.48,1,0.43
2784,128,40,1182,53,433.78,3,0.24
2785,22,87,1555,27,434.92,4,0.05
2786,4,28,52,59,358.36,5,0.22
2787,86,43,278,48,453.36,5,0.35
2788,177,73,354,14,340.42,1,0.25
2789,147,80,1246,8,107.3,8,0.42
2790,131,72,291,28,264.41,3,0.0
2791,32,23,354,53,328.45,1,0.41
2792,11,3,1074,21,372.74,1,0.18
2793,119,57,1476,13,269.77,3,0.06
2794,70,61,652,74,51.19,10,0.1
2795,84,41,609,27,259.7,6,0.28
2796,77,12,1985,60,109.7,4,0.14
2797,186,5,1663,37,87.31,8,0.06
2798,100,29,196,60,467.3,5,0.25
2799,23,42,663,7,83.25,8,0.13
2800,170,77,1810,87,358.24,1,0.14
2801,143,34,1342,54,131.41,3,0.08
2802,23,41,523,92,92.01,1,0.21
2803,31,17,552,78,84.82,5,0.47
2804,9,55,1772,37,471.65,7,0.41
2805,171,35,751,61,430.91,2,0.5
2806,142,44,1921,77,257.99,1,0.33
2807,60,1,593,35,317.78,2,0.02
2808,99,55,1199,70,330.22,5,0.25
2809,151,24,93,27,349.98,5,0.34
2810,101,91,229,43,31.22,9,0.22
2811,101,7,1888,33,277.35,2,0.28
2812,196,38,1787,82,105.85,6,0.0
2813,61,96,1837,61,92.64,5,0.42
2814,161,57,770,87,138.8,2,0.43
2815,88,21,453,80,369.25,2,0.42
2816,30,93,213,69,492.72,6,0.19
2817,185,65,205,19,241.37,4,0.24
2818,80,92,1402,84,112.23,4,0.25
2819,67,53,222,3,191.49,1,0.41
2820,179,5,626,77,144.59,3,0.49
2821,26,81,1790,39,469.86,1,0.42
2822,90,94,994,23,241.69,5,0.12
2823,9,52,200,97,164.92,5,0.29
2824,181,28,1179,20,297.92,5,0.48
2825,89,14,1125,54,140.49,7,0.38
2826,149,2,389,18,230.07,6,0.42
2827,187,93,632,67,302.93,10,0.26
2828,155,40,514,73,20.06,6,0.04
2829,3,93,1393,29,13.49,2,0.12
2830,67,52,154,19,180.66,2,0.09
2831,79,6,280,31,55.57,3,0.09
2832,19,90,1530,1,346.84,9,0.39
2833,90,76,1462,20,330.21,10,0.33
2834,138,94,1520,31,73.59,10,0.01
2835,60,65,223,55,193.65,1,0.34
2836,192,68,1038,19,340.51,7,0.27
2837,177,70,548,75,320.34,2,0.28
2838,163,88,1170,75,56.76,10,0.35
2839,87,11,1530,57,92.53,8,0.16
2840,115,38,18,59,288.34,7,0.05
2841,12,13,536,80,140.8,8,0.37
2842,173,73,899,85,227.7,10,0.43
2843,195,27,1490,39,181.77,2,0.21
2844,147,30,1364,37,176.55,4,0.12
2845,95,64,487,32,253.81,1,0.16
2846,53,57,1278,35,300.71,9,0.12
2847,16,18,951,51,381.85,1,0.44
2848,126,52,977,16,445.37,4,0.37
2849,160,61,1670,38,201.22,10,0.25
2850,59,30,1040,78,127.42,10,0.19
2851,8,11,776,32,353.09,7,0.34
2852,53,55,1732,71,496.58,1,0.14
2853,172,51,400,96,274.86,2,0.17
2854,187,11,1061,62,101.52,6,0.29
2855,175,22,1968,12,253.68,1,0.42
2856,156,100,1193,7,55.39,10,0.41
2857,109,60,1988,67,25.65,4,0.07
2858,186,16,887,77,341.52,6,0.33
2859,182,72,613,22,36.8,9,0.23
2860,187,31,833,95,37.88,1,0.37
2861,23,56,1520,67,40.57,1,0.04
2862,12,44,1806,56,93.25,6,0.13
2863,10,97,1074,82,185.0,2,0.09
2864,91,55,1393,72,477.88,6,0.49
2865,103,73,599,79,201.59,1,0.49
2866,33,12,1242,39,291.58,9,0.29
2867,25,96,1318,45,282.52,2,0.05
2868,76,19,347,92,246.73,1,0.3
2869,117,54,391,38,432.18,3,0.37
2870,165,79,1811,9,100.42,7,0.35
2871,185,59,1076,16,259.58,1,0.27
2872,191,58,1681,69,321.59,5,0.02
2873,194,94,900,85,61.09,2,0.31
2874,117,48,76,3,34.35,6,0.07
2875,139,12,355,10,462.97,8,0.5
2876,150,79,393,36,176.74,5,0.49
2877,126,100,767,98,77.31,7,0.09
2878,125,64,734,54,148.23,9,0.13
2879,52,74,1037,39,206.24,10,0.05
2880,69,95,1147,19,263.52,10,0.36
2881,138,32,1790,6,342.32,2,0.14
2882,116,84,9,33,299.96,4,0.04
2883,187,13,1654,71,404.92,2,0.03
2884,142,85,1495,1,392.79,9,0.08
2885,14,97,891,79,95.88,1,0.08
2886,87,78,1282,94,360.7,6,0.21
2887,76,5,472,78,320.8,9,0.28
2888,80,7,839,75,191.88,6,0.25
2889,106,12,796,1,410.19,10,0.39
2890,8,50,1782,24,425.39,3,0.25
2891,148,15,1099,99,420.23,10,0.47
2892,32,22,1674,86,223.71,1,0.26
2893,17,74,847,38,322.75,4,0.13
2894,112,35,493,38,28.77,3,0.37
2895,196,91,731,14,184.36,10,0.29
2896,152,31,773,71,256.27,4,0.28
2897,1,63,1697,34,230.98,9,0.13
2898,193,71,1210,68,19.69,9,0.15
2899,112,62,1053,45,322.8,4,0.29
2900,13,90,857,90,53.11,10,0.09
2901,25,51,223,12,286.18,2,0.25
2902,14,67,111,40,383.74,5,0.22
2903,136,30,1474,43,251.93,4,0.44
2904,183,79,194,16,379.17,1,0.37
2905,95,90,1660,2,123.21,4,0.37
2906,136,24,738,2,401.99,2,0.24
2907,32,41,1088,61,293.21,8,0.47
2908,27,78,814,73,309.5,7,0.39
2909,37,57,526,73,172.97,1,0.41
2910,9,67,1062,68,382.05,10,0.26
2911,18,8,37,57,382.12,2,0.3
2912,124,81,97,64,27.58,8,0.38
2913,126,78,1021,27,403.55,4,0.3
2914,146,84,505,67,266.79,8,0.12
2915,13,35,212,74,177.18,2,0.32
2916,26,50,356,35,230.36,7,0.24
2917,93,21,1037,37,473.79,2,0.44
2918,166,24,1523,10,128.85,8,0.37
2919,108,40,683,56,184.36,5,0.21
2920,70,6,1315,44,391.09,9,0.25
2921,81,68,256,91,480.93,9,0.13
2922,198,80,746,23,232.01,10,0.3
2923,43,80,572,95,414.89,2,0.21
2924,145,30,307,93,457.15,7,0.28
2925,34,62,80,99,320.61,3,0.26
2926,48,2,1991,41,53.73,6,0.12
2927,32,18,1347,81,347.58,9,0.49
2928,186,52,318,80,85.06,5,0.45
2929,129,84,1488,12,448.34,10,0.07
2930,70,85,1599,57,368.51,2,0.38
2931,86,17,300,74,110.92,5,0.42
2932,1,19,975,69,306.03,3,0.08
2933,168,90,503,95,439.9,7,0.06
2934,11,21,1496,88,51.63,8,0.01
2935,177,87,1015,4,243.26,2,0.31
2936,45,74,367,44,252.22,3,0.26
2937,21,28,765,35,103.37,4,0.44
2938,124,81,423,8,79.44,10,0.11
2939,173,19,932,32,485.16,1,0.24
2940,127,20,643,57,155.52,9,0.3
2941,24,26,1286,66,56.69,4,0.44
2942,97,98,503,41,120.92,8,0.23
2943,11,62,972,21,16.83,9,0.44
2944,149,96,893,97,40.48,8,0.14
2945,39,66,1784,38,412.55,2,0.38
2946,67,32,1947,75,405.37,4,0.09
2947,158,18,1761,3,190.79,1,0.42
2948,183,69,369,90,31.45,1,0.16
2949,166,33,695,90,427.21,4,0.02
2950,143,72,56,42,157.18,1,0.22
2951,190,100,1022,28,404.8,8,0.3
2952,94,90,1051,51,401.78,4,0.02
2953,73,6,1829,11,277.46,2,0.48
2954,128,2,233,89,102.12,10,0.34
2955,130,4,471,23,253.21,7,0.29
2956,41,18,928,31,486.3,8,0.1
2957,47,91,517,45,274.04,6,0.4
2958,103,87,1878,49,469.98,6,0.04
2959,160,38,480,44,94.6,9,0.5
2960,25,58,1036,74,231.0,5,0.48
2961,192,25,755,92,377.25,4,0.04
2962,161,74,788,73,187.38,2,0.44
2963,154,90,260,44,261.58,3,0.19
2964,40,23,358,22,454.83,6,0.22
2965,116,45,1348,9,194.3,7,0.47
2966,184,21,563,75,287.43,4,0.15
2967,15,99,377,22,339.4,6,0.23
2968,98,10,1127,89,109.37,1,0.11
2969,168,67,349,84,436.15,5,0.45
2970,147,82,1081,44,208.04,1,0.42
2971,48,14,146,45,255.04,10,0.46
2972,158,74,1954,41,471.57,2,0.16
2973,193,91,1668,71,374.03,4,0.28
2974,19,49,1475,22,172.42,6,0.34
2975,65,32,1862,83,283.41,9,0.36
2976,78,88,867,97,327.03,10,0.02
2977,90,49,189,39,481.61,5,0.5
2978,12,64,1840,19,14.27,3,0.01
2979,92,15,1103,40,47.67,2,0.39
2980,25,87,784,97,78.54,8,0.08
2981,186,35,671,22,66.59,10,0.12
2982,52,58,1727,51,82.56,9,0.26
2983,69,75,1260,36,251.96,10,0.45
2984,104,89,49,1,487.38,5,0.34
2985,37,84,413,95,192.14,1,0.41
2986,17,26,1021,63,315.69,7,0.34
2987,200,40,1559,92,66.9,9,0.29
2988,152,59,1874,1,161.39,5,0.25
2989,66,49,161,79,76.15,9,0.17
2990,59,11,467,11,470.49,6,0.47
2991,83,30,1253,79,228.75,10,0.42
2992,29,78,1882,60,39.62,9,0.31
2993,9,90,1381,13,484.12,6,0.35
2994,86,14,126,93,240.84,5,0.21
2995,78,63,250,48,337.02,8,0.43
2996,59,40,378,4,211.95,3,0.36
2997,38,38,1345,32,165.07,6,0.25
2998,145,49,245,82,403.33,1,0.13
2999,192,60,1154,34,102.9,10,0.36
3000,173,3,757,12,61.34,10,0.31
3001,33,54,609,39,372.98,9,0.29
3002,131,49,424,60,268.36,7,0.09
3003,90,80,1412,100,48.06,8,0.44
3004,76,15,1928,30,165.15,9,0.12
3005,82,69,767,77,71.1,6,0.13
3006,11,3,1526,59,140.23,3,0.39
3007,136,46,98,96,69.31,1,0.3
3008,196,49,1543,12,74.09,10,0.47
3009,64,29,285,52,471.2,2,0.04
3010,167,74,1898,74,150.36,5,0.16
3011,7,37,1282,81,321.39,3,0.14
3012,198,88,293,78,266.33,7,0.02
3013,154,49,1527,2,245.25,8,0.03
3014,134,34,696,79,431.67,1,0.4
3015,31,51,1823,39,472.51,9,0.2
3016,77,69,465,74,162.83,2,0.22
3017,136,81,1628,24,92.02,8,0.48
3018,133,61,1866,74,100.26,7,0.29
3019,57,63,340,57,140.89,4,0.46
3020,47,91,1149,36,387.76,1,0.17
3021,164,15,1101,27,222.3,3,0.33
3022,65,73,513,78,414.35,6,0.38
3023,32,55,1300,18,237.57,9,0.27
3024,191,23,1692,3,434.55,10,0.16
3025,145,71,19,3,318.59,10,0.17
3026,174,74,1102,28,480.96,3,0.35
3027,115,48,388,99,471.8,10,0.18
3028,127,71,137,92,258.9,4,0.28
3029,76,47,1695,87,98.74,5,0.18
3030,63,93,527,58,59.67,6,0.44
3031,113,37,55,24,17.23,5,0.25
3032,18,5,385,71,386.15,10,0.4
3033,77,17,1559,83,410.62,6,0.07
3034,72,69,274,80,134.46,9,0.02
3035,58,21,282,86,91.83,8,0.29
3036,73,72,275,59,171.06,7,0.01
3037,30,2,1332,18,329.7,3,0.27
3038,150,23,636,60,495.98,4,0.39
3039,149,90,492,38,408.7,9,0.49
3040,194,57,1037,83,185.74,6,0.17
3041,99,71,1040,85,317.08,7,0.23
3042,29,67,127,72,364.18,1,0.05
3043,152,17,782,60,109.56,4,0.44
3044,118,8,600,30,175.49,3,0.08
3045,69,60,790,73,283.49,1,0.13
3046,136,38,978,96,317.76,7,0.48
3047,8,80,501,81,441.52,7,0.29
3048,107,65,1340,78,254.63,8,0.41
3049,185,89,357,69,92.24,5,0.08
3050,147,7,794,17,491.31,1,0.04
3051,174,6,1986,73,279.51,6,0.36
3052,193,28,1683,100,325.32,7,0.23
3053,122,100,684,44,214.02,4,0.47
3054,97,39,1347,9,194.05,5,0.18
3055,6,6,119,11,41.48,7,0.07
3056,122,94,945,87,316.81,5,0.49
3057,43,84,1879,43,127.5,5,0.16
3058,169,39,1670,47,26.38,7,0.39
3059,26,35,1943,18,302.32,2,0.11
3060,116,88,785,38,333.38,2,0.48
3061,38,76,1527,90,241.85,7,0.11
3062,106,58,1250,48,32.05,1,0.45
3063,95,32,38,76,80.76,1,0.3
3064,23,20,1632,61,259.96,9,0.45
3065,38,23,743,28,324.07,5,0.16
3066,167,97,1048,87,247.16,9,0.22
3067,30,80,1956,21,275.18,1,0.32
3068,189,44,1552,7,214.8,5,0.47
3069,41,64,1257,68,177.58,2,0.23
3070,187,70,1041,89,323.6,8,0.2
3071,69,98,1978,12,153.97,10,0.43
3072,179,48,1650,71,398.46,3,0.45
3073,193,96,86,98,194.85,5,0.17
3074,115,56,631,69,102.39,2,0.1
3075,155,14,936,2,186.21,3,0.37
3076,32,95,1292,34,99.98,9,0.14
3077,50,7,97,52,116.35,10,0.38
3078,124,80,274,95,113.81,4,0.42
3079,145,62,718,61,304.92,4,0.27
3080,94,62,1377,27,180.37,8,0.17
3081,16,52,1654,29,275.22,10,0.4
3082,22,17,1567,93,325.5,2,0.35
3083,144,37,971,96,312.68,3,0.01
3084,134,52,1455,90,42.84,9,0.07
3085,85,44,383,61,480.59,2,0.45
3086,138,27,1746,48,450.16,5,0.06
3087,40,26,495,43,259.78,8,0.0
3088,109,18,1354,99,313.08,6,0.26
3089,6,58,1961,36,466.44,6,0.43
3090,193,53,456,98,401.71,7,0.06
3091,183,98,1695,60,376.08,9,0.24
3092,121,81,552,84,155.57,3,0.01
3093,14,39,1235,4,55.08,4,0.2
3094,100,69,767,22,241.06,7,0.48
3095,153,44,1264,66,178.97,10,0.14
3096,135,36,1177,71,354.71,10,0.49
3097,120,64,1996,78,396.13,3,0.06
3098,145,99,945,41,380.26,8,0.05
3099,145,18,1080,78,493.25,1,0.09
3100,67,11,481,38,409.03,7,0.22
3101,66,6,1250,12,478.09,10,0.35
3102,35,35,252,100,71.14,6,0.19
3103,194,46,1695,11,306.23,6,0.46
3104,26,43,1858,97,179.93,6,0.04
3105,44,69,3,53,194.61,10,0.25
3106,39,82,1151,73,497.78,4,0.47
3107,45,41,681,9,29.79,10,0.03
3108,151,48,1901,69,370.25,6,0.31
3109,82,8,866,94,62.95,2,0.3
3110,85,65,1076,43,385.01,1,0.25
3111,169,89,1884,28,385.97,8,0.07
3112,73,69,608,87,284.96,5,0.23
3113,41,95,1337,25,47.47,9,0.21
3114,157,66,1010,65,195.01,9,0.1
3115,154,56,1687,57,474.37,9,0.05
3116,133,87,11,44,365.19,1,0.3
3117,180,9,185,1,437.95,8,0.04
3118,62,44,1358,89,288.11,8,0.3
3119,131,25,14,14,93.99,8,0.22
3120,10,27,1861,24,91.86,6,0.04
3121,192,41,376,5,93.36,6,0.14
3122,83,71,323,22,103.35,4,0.37
3123,11,11,927,70,360.68,8,0.32
3124,139,1,638,41,10.19,10,0.35
3125,191,32,650,45,31.34,6,0.22
3126,130,47,598,48,169.38,2,0.28
3127,132,11,643,91,368.04,10,0.3
3128,149,96,557,6,306.35,3,0.14
3129,17,20,1526,89,343.96,7,0.39
3130,5,64,1294,31,479.02,7,0.4
3131,4,32,220,10,326.21,3,0.1
3132,120,57,783,5,386.14,4,0.21
3133,46,5,359,23,228.17,1,0.35
3134,143,9,773,21,485.47,6,0.29
3135,126,63,1746,66,327.51,10,0.34
3136,114,58,243,37,404.07,2,0.05
3137,87,97,747,70,169.18,7,0.11
3138,9,97,1162,74,159.95,6,0.28
3139,104,50,528,17,147.73,2,0.4
3140,12,10,509,35,348.27,5,0.23
3141,57,27,1855,44,209.41,9,0.46
3142,109,41,1759,13,478.45,5,0.19
3143,13,80,1045,53,496.44,10,0.09
3144,12,66,1144,69,254.59,4,0.07
3145,99,15,1371,36,431.36,6,0.1
3146,15,35,166,33,154.39,6,0.47
3147,142,56,962,28,314.84,4,0.27
3148,125,32,1115,21,236.18,4,0.3
3149,101,50,1055,80,405.5,8,0.38
3150,133,93,678,20,190.7,1,0.34
3151,61,35,1668,14,292.99,9,0.5
3152,164,17,1049,97,180.05,5,0.24
3153,129,30,1053,36,349.02,3,0.48
3154,93,15,1800,17,394.21,6,0.28
3155,25,58,1151,53,30.72,10,0.14
3156,99,26,1742,55,485.14,3,0.43
3157,135,27,778,66,171.88,9,0.41
3158,29,71,1821,14,110.06,3,0.23
3159,170,78,298,55,123.99,4,0.09
3160,58,32,1710,33,173.41,9,0.37
3161,1,66,358,32,156.63,1,0.13
3162,122,26,1454,44,68.34,8,0.17
3163,21,94,624,67,158.15,5,0.36
3164,70,92,475,27,424.16,7,0.35
3165,48,25,1050,75,169.93,2,0.37
3166,124,76,1907,25,33.68,9,0.04
3167,188,37,1240,35,105.17,3,0.22
3168,69,25,547,32,332.24,4,0.17
3169,175,94,1311,44,57.32,5,0.07
3170,81,38,104,22,322.06,8,0.37
3171,185,62,1607,51,279.48,5,0.04
3172,195,77,420,75,180.95,10,0.29
3173,66,55,1508,15,435.44,10,0.4
3174,69,84,448,95,19.44,8,0.4
3175,7,34,1939,8,196.95,9,0.32
3176,4,69,398,11,101.92,9,0.47
3177,190,38,1426,18,166.43,1,0.39
3178,61,17,695,74,419.77,4,0.12
3179,172,91,1241,73,448.34,6,0.43
3180,79,44,538,10,283.04,5,0.41
3181,35,81,1258,29,51.27,1,0.14
3182,141,20,890,25,205.65,9,0.43
3183,2,47,459,19,82.54,5,0.14
3184,109,91,593,50,309.17,10,0.25
3185,122,84,1565,5,467.93,9,0.41
3186,111,100,1559,31,485.67,10,0.3
3187,121,25,833,83,303.51,4,0.5
3188,25,1,272,85,396.34,7,0.47
3189,126,82,725,23,306.34,5,0.15
3190,107,92,257,99,214.31,8,0.45
3191,121,21,304,99,420.23,1,0.31
3192,113,72,1325,62,359.13,6,0.08
3193,72,22,17,82,428.65,8,0.48
3194,124,1,1498,24,164.7,6,0.3
3195,65,11,513,99,45.64,5,0.38
3196,176,15,1372,90,419.98,6,0.14
3197,35,85,103,60,108.99,10,0.4
3198,12,13,1892,40,336.38,2,0.3
3199,196,65,1316,87,395.96,10,0.23
3200,72,53,1003,48,392.73,3,0.18
3201,142,80,1805,3,121.47,10,0.33
3202,150,33,1696,94,475.98,7,0.21
3203,117,54,1510,26,323.34,9,0.36
3204,34,78,957,3,173.83,10,0.17
3205,48,33,893,72,413.26,4,0.32
3206,95,20,1260,41,76.28,6,0.15
3207,102,59,399,80,11.98,5,0.1
3208,55,63,183,43,429.7,7,0.43
3209,137,82,1285,15,217.38,4,0.28
3210,139,54,515,44,97.26,8,0.24
3211,121,34,1007,52,400.94,3,0.44
3212,108,86,1264,26,360.61,8,0.34
3213,67,81,1579,44,327.13,1,0.07
3214,6,31,1069,21,175.42,7,0.32
3215,157,76,337,63,76.86,9,0.27
3216,67,75,396,61,375.48,1,0.41
3217,140,87,886,89,43.91,5,0.44
3218,68,74,1145,82,225.12,8,0.1
3219,141,87,405,30,413.89,5,0.42
3220,21,81,1033,90,125.24,5,0.3
3221,195,79,251,65,156.36,2,0.24
3222,133,79,75,42,91.54,4,0.27
3223,113,68,1622,55,354.84,9,0.31
3224,37,25,17,44,235.66,9,0.22
3225,124,5,1215,35,312.23,2,0.44
3226,133,40,810,78,309.54,2,0.21
3227,157,15,918,78,180.26,10,0.4
3228,170,23,1646,97,222.08,5,0.24
3229,94,1,1412,81,56.21,6,0.5
3230,53,66,1097,43,96.58,1,0.39
3231,123,56,463,91,207.26,1,0.4
3232,146,32,1675,11,205.36,10,0.32
3233,64,57,1520,63,23.15,6,0.42
3234,51,90,366,18,234.96,8,0.34
3235,88,30,501,19,170.89,1,0.17
3236,24,26,795,54,285.46,5,0.23
3237,95,81,1076,56,449.85,2,0.33
3238,189,74,1379,20,68.61,6,0.09
3239,4,11,1005,56,148.91,5,0.08
3240,92,80,83,47,387.84,3,0.07
3241,32,34,557,59,110.19,9,0.38
3242,3,38,93,89,301.91,1,0.26
3243,182,68,349,76,449.41,6,0.49
3244,198,6,1337,62,371.74,10,0.47
3245,7,55,1904,22,461.39,8,0.47
3246,38,42,714,30,349.48,5,0.21
3247,194,14,1316,61,294.52,6,0.23
3248,145,64,1145,25,188.76,1,0.12
3249,97,91,1219,78,85.01,2,0.48
3250,91,64,1202,86,412.78,1,0.32
3251,146,49,245,100,253.48,2,0.38
3252,163,56,27,42,137.44,5,0.15
3253,186,23,1377,32,99.32,8,0.36
3254,136,55,1564,100,386.95,7,0.28
3255,99,62,1475,35,277.52,7,0.13
3256,40,49,49,52,188.13,1,0.38
3257,161,13,1206,79,163.12,9,0.36
3258,111,7,662,21,132.93,4,0.17
3259,76,81,1838,96,205.77,10,0.23
3260,44,61,1969,1,249.03,6,0.45
3261,46,35,226,65,345.45,7,0.17
3262,167,74,1907,61,65.45,7,0.15
3263,56,95,1777,9,414.95,5,0.0
3264,57,62,1925,7,436.89,9,0.33
3265,18,61,88,79,417.78,7,0.26
3266,70,47,1959,95,392.78,7,0.15
3267,8,25,259,49,415.62,10,0.37
3268,177,80,355,8,453.33,5,0.1
3269,136,5,1349,72,455.82,8,0.4
3270,21,41,1720,70,301.31,4,0.06
3271,45,17,1550,77,434.76,9,0.07
3272,128,66,1827,98,488.66,8,0.2
3273,161,85,1747,40,498.39,2,0.24
3274,54,25,243,3,225.99,2,0.21
3275,167,66,841,23,406.29,7,0.07
3276,59,47,1512,94,393.82,6,0.33
3277,78,81,179,79,22.08,7,0.08
3278,6,56,960,29,221.04,1,0.21
3279,107,62,646,24,121.92,1,0.03
3280,59,27,714,26,456.73,1,0.12
3281,154,99,369,62,86.78,4,0.16
3282,194,25,757,43,346.53,7,0.03
3283,188,21,973,70,273.74,8,0.08
3284,65,45,1369,93,404.88,2,0.43
3285,118,23,1856,75,131.74,7,0.34
3286,168,37,664,77,239.4,3,0.08
3287,114,22,1261,71,50.88,5,0.48
3288,70,52,441,83,308.57,4,0.17
3289,4,55,1101,33,481.44,8,0.28
3290,142,71,186,56,72.13,4,0.29
